,date,headline,source,polarity,subjectivity
252,6/27/2019 10:58:28 AM - ,"Thursday 6/27 Insider Buying Report: ELOX, ADC  ",BNK Invest,0.0,0.0
253,6/27/2019 10:58:00 AM ,Mexico's president defiant in row with Canada over pipeline contracts  ,Reuters,0.0,0.0
254,6/27/2019 10:58:00 AM - ,"Rite Aid (RAD) Incurs Loss in Q1, Revenues Decline Y/Y  ",Zacks.com,0.0,0.0
255,6/27/2019 10:57:22 AM - ,"EFA, FUT: Big ETF Outflows  ",BNK Invest,0.0,0.1
256,6/27/2019 10:56:29 AM - ,"IGSB, HECO: Big ETF Inflows  ",BNK Invest,0.0,0.1
257,6/27/2019 10:56:00 AM - ,Moving Average Crossover Alert: Molina Healthcare  ,Zacks.com,-0.15,0.39999999999999997
258,6/27/2019 10:55:00 AM - ,Moving Average Crossover Alert: World Wrestling Entertainment  ,Zacks.com,-0.15,0.39999999999999997
259,6/27/2019 10:54:00 AM - ,Lilly's Study on Higher Doses of Trulicity Meets Endpoint  ,Zacks.com,0.25,0.5
260,6/27/2019 10:54:00 AM - ,Moving Average Crossover Alert: Bed Bath & Beyond  ,Zacks.com,-0.15,0.39999999999999997
261,6/27/2019 10:52:00 AM - ,Moving Average Crossover Alert: New Age Beverages  ,Zacks.com,-0.0068181818181818205,0.42727272727272725
262,6/27/2019 10:48:00 AM ,Uncertainty hangs over ADP sale as Macron faces delicate decisions  ,Reuters,-0.3,0.9
263,6/27/2019 10:48:00 AM - ,"Accenture (ACN) Q3 Earnings Surpass Estimates, FY19 View Up  ",Zacks.com,0.0,0.0
264,6/27/2019 10:44:00 AM ,Dollar on hold as market awaits news from G20 summit  ,Reuters,0.0,0.0
265,6/27/2019 10:44:00 AM ,FOREX-Dollar on hold as market awaits news from G20 summit  ,Reuters,0.0,0.0
266,6/27/2019 10:42:00 AM ,Boeing shares slip as grounded 737 MAX faces new hurdle  ,Reuters,0.13636363636363635,0.45454545454545453
267,6/27/2019 10:39:00 AM ,Howard Hughes hires Centerview Partners to explore strategic alternatives  ,Reuters,0.0,0.0
268,6/27/2019 10:39:00 AM - ,Why Shares of Conagra Are Down on Thursday  ,Motley Fool,-0.15555555555555559,0.2888888888888889
270,6/27/2019 10:33:00 AM ,Brazil pension coordinator says room to vote pension reform this month  ,Reuters,0.0,0.0
271,6/27/2019 10:32:00 AM ,TSX slightly lower as focus shifts to G20 summit  ,Reuters,-0.16666666666666666,0.16666666666666666
272,6/27/2019 10:31:30 AM - ,Best ETFs For 2019: The iShares U.S. Healthcare Providers ETF Can Recover  ,InvestorPlace Media,1.0,0.3
273,6/27/2019 10:31:00 AM - ,Libra Is More Like PayPal Than Bitcoin  ,Motley Fool,0.5,0.5
274,6/27/2019 10:30:35 AM - ,Qualcomm Stock’s Easy Gains May Be Over  ,InvestorPlace Media,0.43333333333333335,0.8333333333333334
275,6/27/2019 10:30:00 AM - ,FDA Accepts Sanofi's BLA for Meningitis Vaccine to Review  ,Zacks.com,0.0,0.0
276,6/27/2019 10:25:00 AM - ,"Walgreens Boots (WBA) Q3 Earnings Top Estimates, Margins Dip  ",Zacks.com,0.5,0.5
277,6/27/2019 10:23:00 AM ,Sizing up QE2: How a new round of ECB bond buys might pan out  ,Reuters,-0.03181818181818183,0.42727272727272725
278,6/27/2019 10:23:00 AM - ,Q1 GDP Remains Unchanged  ,Zacks.com,0.0,0.0
279,6/27/2019 10:22:00 AM - ,Voya Financial Up 33% Year to Date: Will the Rally Continue?  ,Zacks.com,0.0,0.0
280,6/27/2019 10:21:59 AM - ,Best Stocks for 2019: Better Days Ahead for GOOS Stock  ,InvestorPlace Media,0.75,0.4
281,6/27/2019 10:21:00 AM ,China footwear retail unit files for Hong Kong IPO to raise $1 bln  ,Reuters,0.0,0.0
282,6/27/2019 10:19:00 AM ,"Brazil's real, stocks weaken on pension reform concerns  ",Reuters,0.2,0.30000000000000004
283,6/27/2019 10:19:00 AM - ,This High-Yield Dividend Stock Could Be 20% Undervalued  ,Motley Fool,0.0,0.0
284,6/27/2019 10:18:00 AM ,Amazon Web Services to boost Argentina presence with data 'Edge'  ,Reuters,0.0,0.0
285,6/27/2019 10:18:00 AM - ,Inovio Up on Enrollment Closure in Cervical Dysplasia Study  ,Zacks.com,0.0,0.0
286,6/27/2019 10:18:00 AM - ,Boston Scientific Strong on Growth Goals and Future Launches  ,Zacks.com,0.21666666666666665,0.42916666666666664
287,6/27/2019 10:17:00 AM ,Loan manager Credito Fondiario taps Goldman in Italy expansion  ,Reuters,0.0,0.0
288,6/27/2019 10:15:03 AM - ,Shaw Communications (SJR) Q3 Earnings Surpass Estimates  ,Zacks.com,0.0,0.0
289,6/27/2019 10:15:00 AM - ,"This Marijuana REIT Boosted Its Dividend 33%, but Is It a Good Income Stock?  ",Motley Fool,0.7,0.6000000000000001
291,6/27/2019 10:14:00 AM - ,"Q1 GDP Stays 3.1%, Jobless Claims Climb to 227K  ",Zacks.com,0.0,0.0
292,6/27/2019 10:12:00 AM ,UK lawmakers seek to block no-deal Brexit by stopping government funds  ,Reuters,0.0,0.0
293,6/27/2019 10:11:00 AM - ,"Auto Stock Roundup: TSLA Might Miss Delivery Target, KMX Q1 Earnings Top  ",Zacks.com,0.5,0.5
294,6/27/2019 10:10:00 AM ,"Nissan, Dongfeng in talks to form fleet-management venture with Didi  ",Reuters,0.0,0.0
295,6/27/2019 10:10:00 AM ,Wall Street edges higher on tech boost; G20 summit eyed  ,Reuters,0.25,0.5
296,6/27/2019 10:10:00 AM ,US STOCKS-Wall Street edges higher on tech boost; G20 summit eyed  ,Reuters,0.25,0.5
297,6/27/2019 10:05:00 AM - ,Ryanair Amends Buyback Program to Cut Back UK Shareholding  ,Zacks.com,0.0,0.0
298,6/27/2019 10:00:07 AM - ,Here's Why Momentum Investors Will Love W.R. Berkley (WRB)  ,Zacks.com,0.5,0.6
299,6/27/2019 10:00:06 AM - ,What Makes Aaron's (AAN) a Strong Momentum Stock: Buy Now?  ,Zacks.com,0.4333333333333333,0.7333333333333333
300,6/27/2019 10:00:06 AM - ,Here's Why Momentum Investors Will Love Ingersoll-Rand (IR)  ,Zacks.com,0.5,0.6
301,6/27/2019 10:00:06 AM - ,Flowserve (FLS) Is Up 3.49% in One Week: What You Should Know  ,Zacks.com,0.0,0.0
302,6/27/2019 10:00:06 AM - ,What Makes Booz Allen Hamilton (BAH) a Strong Momentum Stock: Buy Now?  ,Zacks.com,0.4333333333333333,0.7333333333333333
303,6/27/2019 10:00:00 AM ,"Peru native groups use new legal strategy to push back on oil, mining plans  ",Reuters,0.11212121212121212,0.21818181818181817
304,6/27/2019 10:00:00 AM ,OAS seeks to increase pressure on Venezuela's Maduro at meeting  ,Reuters,0.0,0.0
305,6/27/2019 10:00:00 AM - ,5 Best Leveraged ETFs of June  ,Zacks.com,1.0,0.3
306,6/27/2019 9:59:00 AM - ,"Company News for Jun 27, 2019  ",Zacks.com,0.0,0.0
307,6/27/2019 9:55:00 AM - ,"Stock Market News for Jun 27, 2019  ",Zacks.com,0.0,0.0
308,6/27/2019 9:51:00 AM ,"AFRICA-FX-Kenyan Shilling seen under pressure, Zambian Kwacha firm  ",Reuters,-0.2,0.4
309,6/27/2019 9:50:00 AM - ,"Dova Receives Approval for Doptelet in Europe, Stock Up  ",Zacks.com,0.0,0.0
310,6/27/2019 9:49:00 AM ,Tunisian president hospitalised 'in severe health crisis' - presidency  ,Reuters,0.0,0.0
311,6/27/2019 9:49:00 AM ,Zambian court blocks asset sale by Konkola Copper Mines liquidator  ,Reuters,0.0,0.0
312,6/27/2019 9:49:00 AM ,"Tunisian president hospitalised ""in severe health crisis"" -presidency  ",Reuters,0.0,0.0
313,6/27/2019 9:48:00 AM ,Former allies of Turkey's Erdogan plan rival party after Istanbul defeat  ,Reuters,0.0,0.0
314,6/27/2019 9:48:00 AM - ,Cadence Rolls Out DisplayPort 2.0 Compliant Verification IP  ,Zacks.com,0.0,0.0
315,6/27/2019 9:48:00 AM - ,RevPAR & ADR Growth Continue to Drive Hotels & Motels Stocks  ,Zacks.com,0.0,0.0
316,6/27/2019 9:47:43 AM - ,Big Pharma Gets Bigger  ,Motley Fool,0.0,0.3
317,6/27/2019 9:47:00 AM - ,Oracle (ORCL) Rolls Out New Capabilities to Enhance Database  ,Zacks.com,0.13636363636363635,0.45454545454545453
318,6/27/2019 9:46:00 AM ,Telecom Italia ex-CEO Genish quits board  ,Reuters,0.0,0.0
319,6/27/2019 9:45:00 AM - ,5 Reasons to Add Quanta Services Stock to Your Portfolio Now  ,Zacks.com,0.0,0.0
320,6/27/2019 9:45:00 AM - ,Should Value Investors Consider Aptiv (APTV) Stock Now?  ,Zacks.com,0.0,0.0
322,6/27/2019 9:44:00 AM - ,Patterson Companies' (PDCO) Earnings Miss Estimates in Q4  ,Zacks.com,0.0,0.0
323,6/27/2019 9:44:00 AM - ,New Strong Buy Stocks for June 27th  ,Zacks.com,0.2848484848484848,0.5939393939393939
324,6/27/2019 9:43:12 AM - ,Owens Corning Reaches Analyst Target Price  ,BNK Invest,0.0,0.0
325,6/27/2019 9:43:09 AM - ,The M Paradox: Analysts Bearish But Forecast 10.85% Gains  ,BNK Invest,0.0,0.0
326,6/27/2019 9:43:07 AM - ,SuperDividend U.S. ETF -- Insider Buying Index Registering 14.3%  ,BNK Invest,0.0,0.0
327,6/27/2019 9:43:00 AM - ,FAA Finds New Flaw in 737 Max: Will Airline Stocks Suffer?  ,Zacks.com,0.13636363636363635,0.45454545454545453
328,6/27/2019 9:41:00 AM - ,"Adtalem Arm Partners With Dillard, Boosts Physician Diversity  ",Zacks.com,0.0,0.0
329,6/27/2019 9:40:23 AM - ,TTEC vs. SSTI: Which Stock Should Value Investors Buy Now?  ,Zacks.com,0.0,0.0
330,6/27/2019 9:40:23 AM - ,EV vs. HRGLY: Which Stock Is the Better Value Option?  ,Zacks.com,0.5,0.5
331,6/27/2019 9:40:23 AM - ,ORCL vs. BLKB: Which Stock Is the Better Value Option?  ,Zacks.com,0.5,0.5
332,6/27/2019 9:40:22 AM - ,PRSP vs. EPAM: Which Stock Is the Better Value Option?  ,Zacks.com,0.5,0.5
333,6/27/2019 9:40:22 AM - ,SNX or QTWO: Which Is the Better Value Stock Right Now?  ,Zacks.com,0.39285714285714285,0.5178571428571428
334,6/27/2019 9:40:22 AM - ,CORR vs. VTR: Which Stock Is the Better Value Option?  ,Zacks.com,0.5,0.5
335,6/27/2019 9:40:21 AM - ,MEET vs. NICE: Which Stock Is the Better Value Option?  ,Zacks.com,0.55,0.75
336,6/27/2019 9:40:12 AM - ,XELB or GOOS: Which Is the Better Value Stock Right Now?  ,Zacks.com,0.39285714285714285,0.5178571428571428
337,6/27/2019 9:40:11 AM - ,ETRN or OXY: Which Is the Better Value Stock Right Now?  ,Zacks.com,0.39285714285714285,0.5178571428571428
338,6/27/2019 9:40:11 AM - ,LEGH or INVH: Which Is the Better Value Stock Right Now?  ,Zacks.com,0.39285714285714285,0.5178571428571428
339,6/27/2019 9:40:00 AM ,Thyssenkrupp workers demand clear strategy for steel unit  ,Reuters,0.10000000000000002,0.3833333333333333
340,6/27/2019 9:40:00 AM - ,Is Avis Budget Group (CAR) a Good Value Investor Stock?  ,Zacks.com,0.7,0.6000000000000001
341,6/27/2019 9:39:00 AM - ,Reasons to Hold Carpenter Technology in Your Portfolio for Now  ,Zacks.com,0.0,0.0
342,6/27/2019 9:37:00 AM ,US STOCKS SNAPSHOT-Wall Street edges higher at open on tech boost  ,Reuters,0.125,0.5
343,6/27/2019 9:37:00 AM ,Wall Street edges higher at open on tech boost  ,Reuters,0.125,0.5
344,6/27/2019 9:37:00 AM - ,Bayer Sets Up Special Committee to Tackle Glyphosate Lawsuits  ,Zacks.com,0.35714285714285715,0.5714285714285714
345,6/27/2019 9:36:00 AM ,Austria's AMS AG teams up with China's AI provider Megvii  ,Reuters,0.0,0.0
346,6/27/2019 9:36:00 AM - ,"KB Home (KBH) Q2 Earnings & Revenues Top, Shares Up 5.4%  ",Zacks.com,0.5,0.5
347,6/27/2019 9:35:33 AM - ,Is Amazon Stock Still a Growth Name?  ,InvestorPlace Media,0.0,0.0
348,6/27/2019 9:35:02 AM - ,"Idex (IEX) Hits 52-Week High, Can the Run Continue?  ",Zacks.com,0.16,0.5399999999999999
349,6/27/2019 9:35:00 AM ,TSX opens flat ahead of G20 summit  ,Reuters,-0.025,0.125
350,6/27/2019 9:35:00 AM - ,Kaman (KAMN) to Divest Distribution Segment to Littlejohn  ,Zacks.com,0.0,0.0
351,6/27/2019 9:35:00 AM - ,Is Triton International (TRTN) a Good Value Investor Pick?  ,Zacks.com,0.35,0.30000000000000004
352,6/27/2019 9:32:00 AM - ,LyondellBasell (LYB) Unveils Preliminary Guidance for Q2  ,Zacks.com,0.0,0.0
353,6/27/2019 9:32:00 AM - ,Danaher (DHR) Names New Dental Company Envista Holdings  ,Zacks.com,0.13636363636363635,0.45454545454545453
354,6/27/2019 9:32:00 AM - ,"AECOM Wins a Position in DoS' DiPSS Program, Boosts MS Unit  ",Zacks.com,0.3,0.2
355,6/27/2019 9:32:00 AM - ,Astec (ASTE) to Gain From Improving Markets Amid Cost Woes  ,Zacks.com,0.0,0.0
356,6/27/2019 9:31:14 AM - ,"Thursday’s Vital Data: Intel, Apple and Nvidia  ",InvestorPlace Media,0.1,0.4
357,6/27/2019 9:30:12 AM - ,Is Vipshop Holdings (VIPS) Stock Outpacing Its Computer and Technology Peers This Year?  ,Zacks.com,0.0,0.0
358,6/27/2019 9:30:12 AM - ,Is Hibbett Sports (HIBB) Stock Outpacing Its Retail-Wholesale Peers This Year?  ,Zacks.com,0.0,0.0
359,6/27/2019 9:30:11 AM - ,Has j2 Global (JCOM) Outpaced Other Computer and Technology Stocks This Year?  ,Zacks.com,-0.0625,0.1875
360,6/27/2019 9:30:11 AM - ,Has Diodes (DIOD) Outpaced Other Computer and Technology Stocks This Year?  ,Zacks.com,-0.125,0.375
361,6/27/2019 9:30:11 AM - ,Has Autohome (ATHM) Outpaced Other Computer and Technology Stocks This Year?  ,Zacks.com,-0.125,0.375
362,6/27/2019 9:30:11 AM - ,Has Chipotle Mexican Grill (CMG) Outpaced Other Retail-Wholesale Stocks This Year?  ,Zacks.com,-0.0625,0.1875
363,6/27/2019 9:30:10 AM - ,Is Costco Wholesale (COST) Stock Outpacing Its Retail-Wholesale Peers This Year?  ,Zacks.com,0.0,0.0
364,6/27/2019 9:30:08 AM - ,Why Is Nextgen Healthcare (NXGN) Down 7.6% Since Last Earnings Report?  ,Zacks.com,-0.07777777777777779,0.17777777777777778
365,6/27/2019 9:30:08 AM - ,Workday (WDAY) Up 0.7% Since Last Earnings Report: Can It Continue?  ,Zacks.com,0.0,0.06666666666666667
366,6/27/2019 9:30:07 AM - ,Booz Allen (BAH) Up 3.4% Since Last Earnings Report: Can It Continue?  ,Zacks.com,0.0,0.06666666666666667
367,6/27/2019 9:30:07 AM - ,Why Is Heico (HEI) Up 11.2% Since Last Earnings Report?  ,Zacks.com,0.0,0.06666666666666667
368,6/27/2019 9:30:03 AM - ,Why These 3 Funds Are Getting Crushed (and what to do if you own them)  ,BNK Invest,0.25,0.55
369,6/27/2019 9:30:00 AM ,"India regulator tightens rules for pledged shares, mutual funds  ",Reuters,0.0,0.0
370,6/27/2019 9:30:00 AM - ,Michael Klein's SPAC Churchill Capital Corp II prices upsized $600 million IPO at $10  ,Renaissance Capital,0.0,0.0
371,6/27/2019 9:30:00 AM - ,Top Ranked Value Stocks to Buy for June 27th  ,Zacks.com,0.5,0.5
372,6/27/2019 9:30:00 AM - ,Should Value Investors Pick Trinity Industries (TRN) Stock?  ,Zacks.com,0.0,0.0
373,6/27/2019 9:30:00 AM - ,"Telecom Stock Roundup: Harris Gets Merger Nod, BlackBerry's Q1 Results & More  ",Zacks.com,0.5,0.5
374,6/27/2019 9:30:00 AM - ,QEP Resources' (QEP) Stock Spikes 16% Yesterday: Here's Why  ,Zacks.com,0.0,0.0
375,6/27/2019 9:29:00 AM ,Brazil FX reserves cannot be measured solely in financial terms  ,Reuters,0.0,0.0
376,6/27/2019 9:29:00 AM - ,US to Drive Global Oil Production Growth in the Next Decade  ,Zacks.com,0.0,0.0
377,6/27/2019 9:28:00 AM - ,"McCormick (MKC) Q2 Earnings Beat Estimates, FY19 View Raised  ",Zacks.com,0.0,0.0
378,6/27/2019 9:28:00 AM - ,Coupa Partners With PayPal to Offer New Payment Solutions  ,Zacks.com,0.13636363636363635,0.45454545454545453
379,6/27/2019 9:28:00 AM - ,Alibaba to Attract Overseas Merchants Via English Portal  ,Zacks.com,0.0,0.0
380,6/27/2019 9:24:00 AM ,"U.S. STOCKS ON THE MOVE-Motus GI Holdings, Pier 1, Seelos, Conagra  ",Reuters,0.0,0.0
381,6/27/2019 9:24:00 AM ,Exxon to partner with carbon capture firm  ,Reuters,-0.2,0.4
382,6/27/2019 9:23:01 AM - ,Best ETFs for 2019: SPDR Gold Shares (GLD) Is Shining Brighter  ,InvestorPlace Media,1.0,0.3
383,6/27/2019 9:23:00 AM - ,4 Large-Cap Utilities on a Roll: Can They Climb Higher?  ,Zacks.com,0.25,0.5
384,6/27/2019 9:23:00 AM - ,Will Gaming Stocks' Dry Spell Persist Amid Trade Tensions?  ,Zacks.com,-0.06666666666666665,0.6
385,6/27/2019 9:18:00 AM - ,Fortinet to Protect AWS Applications With WAF-as-a-Service  ,Zacks.com,0.0,0.0
386,6/27/2019 9:18:00 AM - ,Focus on 4 Liquid Picks on the Top Rung for Robust Returns  ,Zacks.com,0.5,0.5
387,6/27/2019 9:15:06 AM - ,Allstate (ALL) is a Top Dividend Stock Right Now: Should You Buy?  ,Zacks.com,0.39285714285714285,0.5178571428571428
388,6/27/2019 9:15:06 AM - ,Why Washington Federal (WAFD) is a Top Dividend Stock for Your Portfolio  ,Zacks.com,0.5,0.5
389,6/27/2019 9:15:06 AM - ,Scotts Miracle-Gro (SMG) is a Top Dividend Stock Right Now: Should You Buy?  ,Zacks.com,0.39285714285714285,0.5178571428571428
390,6/27/2019 9:15:06 AM - ,Why OceanFirst Financial (OCFC) is a Great Dividend Stock Right Now  ,Zacks.com,0.36190476190476195,0.42857142857142855
391,6/27/2019 9:15:05 AM - ,This is Why SB Financial (SBFG) is a Great Dividend Stock  ,Zacks.com,0.4,0.375
392,6/27/2019 9:15:00 AM ,IBM gains unconditional EU approval for $34 bln Red Hat deal  ,Reuters,0.0,0.0
393,6/27/2019 9:15:00 AM - ,Alphabet Earnings: Mark Your Calendar  ,Motley Fool,0.0,0.0
395,6/27/2019 9:13:59 AM - ,"Energy Sector Update for 06/27/2019: IMO, EC, GTE, D, QEP, XOM, CVX, COP, SLB, OXY  ",MT Newswires,0.0,0.0
396,6/27/2019 9:13:00 AM ,"Brazil's central bank slashes 2019 GDP growth forecast, sees benign inflation  ",Reuters,0.0,0.25
397,6/27/2019 9:13:00 AM ,Wall St set to post small gains at open as investors eye G20 summit  ,Reuters,-0.125,0.45
398,6/27/2019 9:13:00 AM ,US STOCKS-Wall St set to post small gains at open as investors eye G20 summit  ,Reuters,-0.125,0.45
399,6/27/2019 9:12:00 AM - ,Payment facilitator The OLB Group files for a $15 million IPO  ,Renaissance Capital,0.0,0.0
400,6/27/2019 9:11:00 AM - ,Priam Properties postpones $171 million IPO  ,Renaissance Capital,0.0,0.0
401,6/27/2019 9:10:21 AM - ,Is Dana (DAN) a Great Value Stock Right Now?  ,Zacks.com,0.5428571428571429,0.6428571428571428
402,6/27/2019 9:10:21 AM - ,Is Carrefour (CRRFY) a Great Value Stock Right Now?  ,Zacks.com,0.5428571428571429,0.6428571428571428
403,6/27/2019 9:10:21 AM - ,Is Deluxe (DLX) a Great Value Stock Right Now?  ,Zacks.com,0.5619047619047618,0.7285714285714285
404,6/27/2019 9:10:20 AM - ,Is Sierra Bancorp (BSRR) a Great Value Stock Right Now?  ,Zacks.com,0.5428571428571429,0.6428571428571428
405,6/27/2019 9:10:20 AM - ,Should Value Investors Buy AutoZone (AZO) Stock?  ,Zacks.com,0.0,0.0
406,6/27/2019 9:10:20 AM - ,Is AerCap (AER) Stock Undervalued Right Now?  ,Zacks.com,0.2857142857142857,0.5357142857142857
407,6/27/2019 9:10:20 AM - ,Are Investors Undervaluing China Cosco Holdings (CICOY) Right Now?  ,Zacks.com,0.2857142857142857,0.5357142857142857
408,6/27/2019 9:10:19 AM - ,Should Value Investors Buy Synnex (SNX) Stock?  ,Zacks.com,0.0,0.0
409,6/27/2019 9:10:19 AM - ,Is Tata Motors (TTM) Stock Undervalued Right Now?  ,Zacks.com,0.2857142857142857,0.5357142857142857
410,6/27/2019 9:10:11 AM - ,Should Value Investors Buy The Hartford (HIG) Stock?  ,Zacks.com,0.0,0.0
411,6/27/2019 9:08:00 AM ,Mexico president pushes back after Canada flags concern over contract dispute  ,Reuters,0.0,0.0
412,6/27/2019 9:07:00 AM ,"U.S. economy accelerated in first quarter, but momentum fading  ",Reuters,0.25,0.3333333333333333
413,6/27/2019 9:07:00 AM ,"U.S. economic growth surges in Q1, but momentum fizzling  ",Reuters,0.2,0.2
414,6/27/2019 9:06:00 AM - ,This Niche Small-Cap Pot Stock Just Made a Game-Changing Acquisition  ,Motley Fool,0.0,0.0
415,6/27/2019 9:05:59 AM - ,Trade of the Day: Zoetis Stock Screams Overbought  ,InvestorPlace Media,0.0,0.0
416,6/27/2019 9:04:00 AM - ,"Valley National (VLY) to Buy Oritani, Expand in New Jersey  ",Zacks.com,0.13636363636363635,0.45454545454545453
417,6/27/2019 9:03:00 AM - ,Top Ranked Growth Stocks to Buy for June 27th  ,Zacks.com,0.5,0.5
418,6/27/2019 9:02:00 AM - ,The Streaming Wars Are Increasingly Targeting Talent  ,Motley Fool,0.0,0.0
419,6/27/2019 9:01:00 AM ,Global rally propels Gulf markets; Saudis lead  ,Reuters,0.0,0.0
420,6/27/2019 9:00:08 AM - ,Coherus BioSciences (CHRS) Upgraded to Strong Buy: Here's Why  ,Zacks.com,0.4333333333333333,0.7333333333333333
421,6/27/2019 9:00:08 AM - ,What Makes Cigna (CI) a New Buy Stock  ,Zacks.com,0.13636363636363635,0.45454545454545453
422,6/27/2019 9:00:08 AM - ,"What Makes Celcuity, Inc. (CELC) a New Strong Buy Stock  ",Zacks.com,0.2848484848484848,0.5939393939393939
423,6/27/2019 9:00:08 AM - ,What Makes Brinker International (EAT) a New Buy Stock  ,Zacks.com,0.06818181818181818,0.22727272727272727
424,6/27/2019 9:00:07 AM - ,Clipper Realty Inc. (CLPR) Upgraded to Strong Buy: Here's Why  ,Zacks.com,0.4333333333333333,0.7333333333333333
425,6/27/2019 9:00:04 AM - ,"Preformed Line Products Company (PLPC) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
426,6/27/2019 9:00:04 AM - ,"Western Asset Mortgage Capital Corporation (WMC) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
427,6/27/2019 9:00:04 AM - ,"Steelcase Inc. (SCS) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
428,6/27/2019 9:00:04 AM - ,"Pegasystems Inc. (PEGA) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
429,6/27/2019 9:00:04 AM - ,"Air Products and Chemicals, Inc. (APD) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
430,6/27/2019 9:00:04 AM - ,"Encompass Health Corporation (EHC) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
431,6/27/2019 9:00:04 AM - ,"Ventas, Inc. (VTR) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
432,6/27/2019 9:00:04 AM - ,"Great Southern Bancorp, Inc. (GSBC) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.4,0.375
433,6/27/2019 9:00:04 AM - ,"Independent Bank Corp. (INDB) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.125
434,6/27/2019 9:00:04 AM - ,"General Electric Company (GE) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.05000000000000002,0.5
435,6/27/2019 9:00:04 AM - ,"Bank of Nova Scotia  (BNS) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
436,6/27/2019 9:00:04 AM - ,"State Street Corporation (STT) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
437,6/27/2019 9:00:04 AM - ,"Consolidated Water Co. Ltd. (CWCO) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
438,6/27/2019 9:00:04 AM - ,"CoreCivic, Inc. (CXW) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
439,6/27/2019 9:00:04 AM - ,"Farmland Partners Inc. (FPI) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
440,6/27/2019 9:00:04 AM - ,"Republic Services, Inc. (RSG) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
441,6/27/2019 9:00:04 AM - ,"Wolverine World Wide, Inc. (WWW) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,-0.1,0.4
442,6/27/2019 9:00:04 AM - ,"Fulton Financial Corporation (FULT) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
443,6/27/2019 9:00:04 AM - ,"Washington Trust Bancorp, Inc. (WASH) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
444,6/27/2019 9:00:04 AM - ,"Jernigan Capital, Inc. (JCAP) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
445,6/27/2019 9:00:04 AM - ,"ServisFirst Bancshares, Inc. (SFBS) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
446,6/27/2019 9:00:04 AM - ,"Monotype Imaging Holdings Inc. (TYPE) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
447,6/27/2019 9:00:04 AM - ,"Realty Income Corporation (O) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
448,6/27/2019 9:00:04 AM - ,"Ingredion Incorporated (INGR) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
449,6/27/2019 9:00:04 AM - ,"Two Harbors Investments Corp (TWO) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
450,6/27/2019 9:00:04 AM - ,"Hurco Companies, Inc. (HURC) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
451,6/27/2019 9:00:04 AM - ,"The Andersons, Inc. (ANDE) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
452,6/27/2019 9:00:04 AM - ,"Cardinal Health, Inc. (CAH) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
453,6/27/2019 9:00:04 AM - ,"National General Holdings Corp (NGHC) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.05000000000000002,0.5
454,6/27/2019 9:00:04 AM - ,"Quanta Services, Inc. (PWR) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
455,6/27/2019 9:00:04 AM - ,"CBTX, Inc. (CBTX) Ex-Dividend Date Scheduled for June 28, 2019  ",NASDAQ.com News,0.0,0.0
